State,CensusPop,Area,TotalVotes,RepVotes,RepCandidate,DemVotes,ThirdVotes,OtherVotes,DemCandidate,ThirdCandidate
Kentucky,37121,GRAVES,15503,10699,"Romney, W. Mitt",4547,121,136,"Obama, Barack H.","Johnson, Gary E."
Kentucky,25746,GRAYSON,9271,6404,"Romney, W. Mitt",2744,58,65,"Obama, Barack H.","Johnson, Gary E."
Kentucky,11258,GREEN,4856,3634,"Romney, W. Mitt",1165,25,32,"Obama, Barack H.","Johnson, Gary E."
Kentucky,36910,GREENUP,15168,8855,"Romney, W. Mitt",6027,115,171,"Obama, Barack H.","Johnson, Gary E."
Kentucky,8565,HANCOCK,4134,2212,"Romney, W. Mitt",1833,44,45,"Obama, Barack H.","Johnson, Gary E."
Kentucky,105543,HARDIN,39218,23357,"Romney, W. Mitt",15214,339,308,"Obama, Barack H.","Johnson, Gary E."
Kentucky,29278,HARLAN,10657,8652,"Romney, W. Mitt",1830,81,94,"Obama, Barack H.","Johnson, Gary E."
Kentucky,18846,HARRISON,7163,4556,"Romney, W. Mitt",2471,58,78,"Obama, Barack H.","Johnson, Gary E."
Kentucky,18199,HART,6622,4257,"Romney, W. Mitt",2283,40,42,"Obama, Barack H.","Johnson, Gary E."
Kentucky,46250,HENDERSON,18622,10296,"Romney, W. Mitt",8091,119,116,"Obama, Barack H.","Johnson, Gary E."
Kentucky,15416,HENRY,6590,3940,"Romney, W. Mitt",2530,56,64,"Obama, Barack H.","Johnson, Gary E."
Kentucky,4902,HICKMAN,2139,1431,"Romney, W. Mitt",686,7,15,"Obama, Barack H.","Johnson, Gary E."
Kentucky,46920,HOPKINS,19767,13681,"Romney, W. Mitt",5789,167,130,"Obama, Barack H.","Johnson, Gary E."
Kentucky,13494,JACKSON,5061,4365,"Romney, W. Mitt",612,48,36,"Obama, Barack H.","Johnson, Gary E."
Kentucky,741096,JEFFERSON,339579,148423,"Romney, W. Mitt",186181,2895,2080,"Obama, Barack H.","Johnson, Gary E."
Kentucky,48586,JESSAMINE,20633,14233,"Romney, W. Mitt",6001,260,139,"Obama, Barack H.","Johnson, Gary E."
Kentucky,23356,JOHNSON,9035,7095,"Romney, W. Mitt",1723,124,93,"Obama, Barack H.","Johnson, Gary E."
Kentucky,159720,KENTON,67704,41389,"Romney, W. Mitt",24920,921,474,"Obama, Barack H.","Johnson, Gary E."
Kentucky,16346,KNOTT,5693,4130,"Romney, W. Mitt",1420,79,64,"Obama, Barack H.","Johnson, Gary E."
Kentucky,31883,KNOX,11100,8467,"Romney, W. Mitt",2484,73,76,"Obama, Barack H.","Johnson, Gary E."
Kentucky,14193,LARUE,5764,3911,"Romney, W. Mitt",1733,67,53,"Obama, Barack H.","Johnson, Gary E."
Kentucky,58849,LAUREL,22408,18151,"Romney, W. Mitt",3905,207,145,"Obama, Barack H.","Johnson, Gary E."
Kentucky,15860,LAWRENCE,5592,3995,"Romney, W. Mitt",1520,41,36,"Obama, Barack H.","Johnson, Gary E."
Kentucky,7887,LEE,2623,1977,"Romney, W. Mitt",595,20,31,"Obama, Barack H.","Johnson, Gary E."
Kentucky,11310,LESLIE,4950,4439,"Romney, W. Mitt",433,34,44,"Obama, Barack H.","Johnson, Gary E."
Kentucky,24519,LETCHER,8758,6811,"Romney, W. Mitt",1702,137,108,"Obama, Barack H.","Johnson, Gary E."
Kentucky,13870,LEWIS,4769,3326,"Romney, W. Mitt",1342,44,57,"Obama, Barack H.","Johnson, Gary E."
Kentucky,24742,LINCOLN,9152,6416,"Romney, W. Mitt",2582,89,65,"Obama, Barack H.","Johnson, Gary E."
Kentucky,9519,LIVINGSTON,4511,3089,"Romney, W. Mitt",1346,37,39,"Obama, Barack H.","Johnson, Gary E."
Kentucky,26835,LOGAN,10510,6899,"Romney, W. Mitt",3469,73,69,"Obama, Barack H.","Johnson, Gary E."
Kentucky,8314,LYON,3839,2412,"Romney, W. Mitt",1373,27,27,"Obama, Barack H.","Johnson, Gary E."
Kentucky,82916,MADISON,33322,21128,"Romney, W. Mitt",11512,370,312,"Obama, Barack H.","Johnson, Gary E."
Kentucky,13333,MAGOFFIN,4906,3391,"Romney, W. Mitt",1433,26,56,"Obama, Barack H.","Johnson, Gary E."
Kentucky,19820,MARION,7318,3800,"Romney, W. Mitt",3418,37,63,"Obama, Barack H.","Johnson, Gary E."
Kentucky,31448,MARSHALL,15719,10402,"Romney, W. Mitt",5022,148,147,"Obama, Barack H.","Johnson, Gary E."
Kentucky,12929,MARTIN,3824,3180,"Romney, W. Mitt",574,34,36,"Obama, Barack H.","Johnson, Gary E."
Kentucky,17490,MASON,6881,4197,"Romney, W. Mitt",2592,38,54,"Obama, Barack H.","Johnson, Gary E."
Kentucky,65565,MCCRACKEN,30551,19979,"Romney, W. Mitt",10062,281,229,"Obama, Barack H.","Johnson, Gary E."
Kentucky,18306,MCCREARY,5707,4564,"Romney, W. Mitt",1069,30,44,"Obama, Barack H.","Johnson, Gary E."
Kentucky,9531,MCLEAN,4200,2705,"Romney, W. Mitt",1432,36,27,"Obama, Barack H.","Johnson, Gary E."
Kentucky,28602,MEADE,10916,6606,"Romney, W. Mitt",4122,78,110,"Obama, Barack H.","Johnson, Gary E."
Kentucky,6306,MENIFEE,2598,1484,"Romney, W. Mitt",1048,22,44,"Obama, Barack H.","Johnson, Gary E."
Kentucky,21331,MERCER,9939,6820,"Romney, W. Mitt",2966,86,67,"Obama, Barack H.","Johnson, Gary E."
Kentucky,10099,METCALFE,4184,2676,"Romney, W. Mitt",1425,27,56,"Obama, Barack H.","Johnson, Gary E."
Kentucky,10963,MONROE,4746,3762,"Romney, W. Mitt",936,23,25,"Obama, Barack H.","Johnson, Gary E."
Kentucky,26499,MONTGOMERY,10248,6398,"Romney, W. Mitt",3701,84,65,"Obama, Barack H.","Johnson, Gary E."
Kentucky,13923,MORGAN,4472,3021,"Romney, W. Mitt",1369,28,54,"Obama, Barack H.","Johnson, Gary E."
Kentucky,31499,MUHLENBERG,12739,7762,"Romney, W. Mitt",4771,86,120,"Obama, Barack H.","Johnson, Gary E."
Kentucky,43437,NELSON,18533,10673,"Romney, W. Mitt",7611,124,125,"Obama, Barack H.","Johnson, Gary E."
Kentucky,7135,NICHOLAS,2581,1583,"Romney, W. Mitt",948,27,23,"Obama, Barack H.","Johnson, Gary E."
Kentucky,23842,OHIO,9646,6470,"Romney, W. Mitt",2987,107,82,"Obama, Barack H.","Johnson, Gary E."
Kentucky,60316,OLDHAM,29884,20179,"Romney, W. Mitt",9240,299,166,"Obama, Barack H.","Johnson, Gary E."
Kentucky,10841,OWEN,4557,2971,"Romney, W. Mitt",1501,47,38,"Obama, Barack H.","Johnson, Gary E."
Kentucky,4755,OWSLEY,1580,1279,"Romney, W. Mitt",283,8,10,"Obama, Barack H.","Johnson, Gary E."
Kentucky,14877,PENDLETON,5534,3556,"Romney, W. Mitt",1859,58,61,"Obama, Barack H.","Johnson, Gary E."
Kentucky,28712,PERRY,10241,8040,"Romney, W. Mitt",2047,80,74,"Obama, Barack H.","Johnson, Gary E."
Kentucky,65024,PIKE,23636,17590,"Romney, W. Mitt",5646,221,179,"Obama, Barack H.","Johnson, Gary E."
Kentucky,12613,POWELL,4481,2766,"Romney, W. Mitt",1620,43,52,"Obama, Barack H.","Johnson, Gary E."
Kentucky,63063,PULASKI,26003,20714,"Romney, W. Mitt",4976,168,145,"Obama, Barack H.","Johnson, Gary E."
Kentucky,2282,ROBERTSON,935,579,"Romney, W. Mitt",340,5,11,"Obama, Barack H.","Johnson, Gary E."
Kentucky,17056,ROCKCASTLE,6216,5028,"Romney, W. Mitt",1097,52,39,"Obama, Barack H.","Johnson, Gary E."
Kentucky,23333,ROWAN,7665,4035,"Romney, W. Mitt",3438,89,103,"Obama, Barack H.","Johnson, Gary E."
Kentucky,17565,RUSSELL,7909,6346,"Romney, W. Mitt",1445,57,61,"Obama, Barack H.","Johnson, Gary E."
Kentucky,47173,SCOTT,20573,12679,"Romney, W. Mitt",7532,205,157,"Obama, Barack H.","Johnson, Gary E."
Kentucky,42074,SHELBY,18663,11790,"Romney, W. Mitt",6634,136,103,"Obama, Barack H.","Johnson, Gary E."
Kentucky,17327,SIMPSON,7093,4355,"Romney, W. Mitt",2650,55,33,"Obama, Barack H.","Johnson, Gary E."
Kentucky,17061,SPENCER,8431,5726,"Romney, W. Mitt",2549,79,77,"Obama, Barack H.","Johnson, Gary E."
Kentucky,24512,TAYLOR,10950,7551,"Romney, W. Mitt",3285,52,62,"Obama, Barack H.","Johnson, Gary E."
Kentucky,12460,TODD,4718,3247,"Romney, W. Mitt",1403,28,40,"Obama, Barack H.","Johnson, Gary E."
Kentucky,14339,TRIGG,6742,4520,"Romney, W. Mitt",2115,54,53,"Obama, Barack H.","Johnson, Gary E."
Kentucky,8809,TRIMBLE,3543,2133,"Romney, W. Mitt",1355,25,30,"Obama, Barack H.","Johnson, Gary E."
Kentucky,15007,UNION,5979,3955,"Romney, W. Mitt",1942,34,48,"Obama, Barack H.","Johnson, Gary E."
Kentucky,113792,WARREN,43903,26384,"Romney, W. Mitt",16805,484,230,"Obama, Barack H.","Johnson, Gary E."
Kentucky,11717,WASHINGTON,5219,3495,"Romney, W. Mitt",1669,23,32,"Obama, Barack H.","Johnson, Gary E."
Kentucky,20813,WAYNE,7210,5289,"Romney, W. Mitt",1855,30,36,"Obama, Barack H.","Johnson, Gary E."
Kentucky,13621,WEBSTER,5470,3607,"Romney, W. Mitt",1765,48,50,"Obama, Barack H.","Johnson, Gary E."
Kentucky,35637,WHITLEY,13072,10232,"Romney, W. Mitt",2683,83,74,"Obama, Barack H.","Johnson, Gary E."
Kentucky,7355,WOLFE,2559,1542,"Romney, W. Mitt",976,24,17,"Obama, Barack H.","Johnson, Gary E."
Kentucky,24939,WOODFORD,12332,7219,"Romney, W. Mitt",4883,153,77,"Obama, Barack H.","Johnson, Gary E."
Louisiana,61773,ACADIA,26835,19931,"Romney, W. Mitt",6560,144,200,"Obama, Barack H.","Johnson, Gary E."
Louisiana,25764,ALLEN,9307,6495,"Romney, W. Mitt",2617,73,122,"Obama, Barack H.","Johnson, Gary E."
Louisiana,107215,ASCENSION,51073,33856,"Romney, W. Mitt",16349,538,330,"Obama, Barack H.","Johnson, Gary E."
Louisiana,23421,ASSUMPTION,10992,6083,"Romney, W. Mitt",4754,70,85,"Obama, Barack H.","Johnson, Gary E."
Louisiana,42073,AVOYELLES,17032,10670,"Romney, W. Mitt",6077,98,187,"Obama, Barack H.","Johnson, Gary E."
Louisiana,35654,BEAUREGARD,14225,11112,"Romney, W. Mitt",2828,145,140,"Obama, Barack H.","Johnson, Gary E."
Louisiana,14353,BIENVILLE,7203,3641,"Romney, W. Mitt",3490,25,47,"Obama, Barack H.","Johnson, Gary E."
Louisiana,116979,BOSSIER,48562,34988,"Romney, W. Mitt",12956,390,228,"Obama, Barack H.","Johnson, Gary E."
Louisiana,254969,CADDO,111765,52459,"Romney, W. Mitt",58042,763,501,"Obama, Barack H.","Johnson, Gary E."
Louisiana,192768,CALCASIEU,81726,51850,"Romney, W. Mitt",28359,818,699,"Obama, Barack H.","Johnson, Gary E."
Louisiana,10132,CALDWELL,4716,3640,"Romney, W. Mitt",1016,18,42,"Obama, Barack H.","Johnson, Gary E."
Louisiana,6839,CAMERON,3744,3260,"Romney, W. Mitt",408,26,50,"Obama, Barack H.","Johnson, Gary E."
Louisiana,10407,CATAHOULA,4193,2744,"Romney, W. Mitt",1408,15,26,"Obama, Barack H.","Johnson, Gary E."
Louisiana,17195,CLAIBORNE,6732,3649,"Romney, W. Mitt",3014,20,49,"Obama, Barack H.","Johnson, Gary E."
Louisiana,20822,CONCORDIA,9380,5450,"Romney, W. Mitt",3833,40,57,"Obama, Barack H.","Johnson, Gary E."
Louisiana,26656,DE SOTO,13051,7353,"Romney, W. Mitt",5553,68,77,"Obama, Barack H.","Johnson, Gary E."
Louisiana,440171,EAST BATON ROUGE,198171,92292,"Romney, W. Mitt",102656,1957,1266,"Obama, Barack H.","Johnson, Gary E."
Louisiana,7759,EAST CARROLL,4008,1508,"Romney, W. Mitt",2478,4,18,"Obama, Barack H.","Johnson, Gary E."
Louisiana,20267,EAST FELICIANA,10209,5397,"Romney, W. Mitt",4648,62,102,"Obama, Barack H.","Johnson, Gary E."
Louisiana,33984,EVANGELINE,15770,10181,"Romney, W. Mitt",5330,93,166,"Obama, Barack H.","Johnson, Gary E."
Louisiana,20767,FRANKLIN,9336,6294,"Romney, W. Mitt",2921,60,61,"Obama, Barack H.","Johnson, Gary E."
Louisiana,22309,GRANT,8667,7082,"Romney, W. Mitt",1422,67,96,"Obama, Barack H.","Johnson, Gary E."
Louisiana,73240,IBERIA,33397,20892,"Romney, W. Mitt",12132,158,215,"Obama, Barack H.","Johnson, Gary E."
Louisiana,33387,IBERVILLE,17014,7271,"Romney, W. Mitt",9548,79,116,"Obama, Barack H.","Johnson, Gary E."
Louisiana,16274,JACKSON,7529,5132,"Romney, W. Mitt",2305,37,55,"Obama, Barack H.","Johnson, Gary E."
Louisiana,432552,JEFFERSON,176343,102536,"Romney, W. Mitt",70384,2160,1263,"Obama, Barack H.","Johnson, Gary E."
Louisiana,31594,JEFFERSON DAVIS,13734,10014,"Romney, W. Mitt",3484,97,139,"Obama, Barack H.","Johnson, Gary E."
Louisiana,14890,LA SALLE,6572,5726,"Romney, W. Mitt",764,25,57,"Obama, Barack H.","Johnson, Gary E."
Louisiana,221578,LAFAYETTE,98642,64992,"Romney, W. Mitt",31768,1228,654,"Obama, Barack H.","Johnson, Gary E."
Louisiana,96318,LAFOURCHE,39075,28592,"Romney, W. Mitt",9623,424,436,"Obama, Barack H.","Johnson, Gary E."
Louisiana,46735,LINCOLN,18993,10739,"Romney, W. Mitt",7956,187,111,"Obama, Barack H.","Johnson, Gary E."
Louisiana,128026,LIVINGSTON,54062,45513,"Romney, W. Mitt",7451,634,464,"Obama, Barack H.","Johnson, Gary E."
Louisiana,12093,MADISON,5187,2000,"Romney, W. Mitt",3154,9,24,"Obama, Barack H.","Johnson, Gary E."
Louisiana,27979,MOREHOUSE,12614,6591,"Romney, W. Mitt",5888,45,90,"Obama, Barack H.","Johnson, Gary E."
Louisiana,39566,NATCHITOCHES,17258,9077,"Romney, W. Mitt",7942,135,104,"Obama, Barack H.","Johnson, Gary E."
Louisiana,343829,ORLEANS,157813,28003,"Romney, W. Mitt",126722,1859,1229,"Obama, Barack H.","Johnson, Gary E."
Louisiana,153720,OUACHITA,68474,40948,"Romney, W. Mitt",26645,526,355,"Obama, Barack H.","Johnson, Gary E."
Louisiana,23042,PLAQUEMINES,10239,6471,"Romney, W. Mitt",3599,93,76,"Obama, Barack H.","Johnson, Gary E."
Louisiana,22802,POINTE COUPEE,12147,6548,"Romney, W. Mitt",5436,55,108,"Obama, Barack H.","Johnson, Gary E."
Louisiana,131613,RAPIDES,58019,37193,"Romney, W. Mitt",20045,368,413,"Obama, Barack H.","Johnson, Gary E."
Louisiana,9091,RED RIVER,4807,2483,"Romney, W. Mitt",2253,38,33,"Obama, Barack H.","Johnson, Gary E."
Louisiana,20725,RICHLAND,9329,5846,"Romney, W. Mitt",3387,41,55,"Obama, Barack H.","Johnson, Gary E."
Louisiana,24233,SABINE,10053,7738,"Romney, W. Mitt",2194,46,75,"Obama, Barack H.","Johnson, Gary E."
Louisiana,35897,ST. BERNARD,13955,8501,"Romney, W. Mitt",5059,194,201,"Obama, Barack H.","Johnson, Gary E."
Louisiana,52780,ST. CHARLES,25333,15937,"Romney, W. Mitt",8896,303,197,"Obama, Barack H.","Johnson, Gary E."
Louisiana,11203,ST. HELENA,6394,2529,"Romney, W. Mitt",3780,27,58,"Obama, Barack H.","Johnson, Gary E."
Louisiana,22102,ST. JAMES,12395,5209,"Romney, W. Mitt",7059,54,73,"Obama, Barack H.","Johnson, Gary E."
Louisiana,45924,ST. JOHN THE BAPTIST,21123,7620,"Romney, W. Mitt",13179,164,160,"Obama, Barack H.","Johnson, Gary E."
Louisiana,83384,ST. LANDRY,41647,21475,"Romney, W. Mitt",19668,200,304,"Obama, Barack H.","Johnson, Gary E."
Louisiana,52160,ST. MARTIN,25433,15653,"Romney, W. Mitt",9422,162,196,"Obama, Barack H.","Johnson, Gary E."
Louisiana,54650,ST. MARY,23640,13885,"Romney, W. Mitt",9450,144,161,"Obama, Barack H.","Johnson, Gary E."
Louisiana,233740,ST. TAMMANY,112902,84723,"Romney, W. Mitt",25728,1637,814,"Obama, Barack H.","Johnson, Gary E."
Louisiana,121097,TANGIPAHOA,50099,31590,"Romney, W. Mitt",17722,408,379,"Obama, Barack H.","Johnson, Gary E."
Louisiana,5252,TENSAS,2812,1230,"Romney, W. Mitt",1564,3,15,"Obama, Barack H.","Johnson, Gary E."
Louisiana,111860,TERREBONNE,42341,29503,"Romney, W. Mitt",12074,413,351,"Obama, Barack H.","Johnson, Gary E."
Louisiana,22721,UNION,10766,7561,"Romney, W. Mitt",3075,60,70,"Obama, Barack H.","Johnson, Gary E."
Louisiana,57999,VERMILION,24987,18910,"Romney, W. Mitt",5720,184,173,"Obama, Barack H.","Johnson, Gary E."
Louisiana,52334,VERNON,15610,12150,"Romney, W. Mitt",3173,121,166,"Obama, Barack H.","Johnson, Gary E."
Louisiana,47168,WASHINGTON,18581,11798,"Romney, W. Mitt",6466,90,227,"Obama, Barack H.","Johnson, Gary E."
Louisiana,41207,WEBSTER,18416,11400,"Romney, W. Mitt",6802,71,143,"Obama, Barack H.","Johnson, Gary E."
Louisiana,23788,WEST BATON ROUGE,12774,6922,"Romney, W. Mitt",5692,83,77,"Obama, Barack H.","Johnson, Gary E."
Louisiana,11604,WEST CARROLL,4548,3628,"Romney, W. Mitt",853,23,44,"Obama, Barack H.","Johnson, Gary E."
Louisiana,15625,WEST FELICIANA,5777,3257,"Romney, W. Mitt",2441,47,32,"Obama, Barack H.","Johnson, Gary E."
Louisiana,15313,WINN,6534,4541,"Romney, W. Mitt",1919,31,43,"Obama, Barack H.","Johnson, Gary E."
Maine,107702,ANDROSCOGGIN,52862,22232,"Romney, W. Mitt",28989,837,804,"Obama, Barack H.","Johnson, Gary E."
Maine,71870,AROOSTOOK,33860,15196,"Romney, W. Mitt",17777,430,457,"Obama, Barack H.","Johnson, Gary E."
Maine,281674,CUMBERLAND,163786,57821,"Romney, W. Mitt",101950,1901,2114,"Obama, Barack H.","Johnson, Gary E."
Maine,30768,FRANKLIN,16282,6369,"Romney, W. Mitt",9367,280,266,"Obama, Barack H.","Johnson, Gary E."
Maine,54418,HANCOCK,30799,12324,"Romney, W. Mitt",17569,423,483,"Obama, Barack H.","Johnson, Gary E."
Maine,122151,KENNEBEC,63497,26519,"Romney, W. Mitt",35068,908,1002,"Obama, Barack H.","Johnson, Gary E."
Maine,39736,KNOX,22067,8248,"Romney, W. Mitt",13223,275,321,"Obama, Barack H.","Johnson, Gary E."
Maine,34457,LINCOLN,20757,8899,"Romney, W. Mitt",11315,254,289,"Obama, Barack H.","Johnson, Gary E."
Maine,57833,OXFORD,29420,11996,"Romney, W. Mitt",16330,505,589,"Obama, Barack H.","Johnson, Gary E."
Maine,153923,PENOBSCOT,77306,36547,"Romney, W. Mitt",38811,968,980,"Obama, Barack H.","Johnson, Gary E."
Maine,17535,PISCATAQUIS,8955,4530,"Romney, W. Mitt",4149,135,141,"Obama, Barack H.","Johnson, Gary E."
Maine,35293,SAGADAHOC,20794,8429,"Romney, W. Mitt",11821,247,297,"Obama, Barack H.","Johnson, Gary E."
Maine,52228,SOMERSET,24787,11800,"Romney, W. Mitt",12216,328,443,"Obama, Barack H.","Johnson, Gary E."
Maine,NA,Votes Not Reported by County,3054,858,"Romney, W. Mitt",2071,58,67,"Obama, Barack H.","Johnson, Gary E."
Maine,38786,WALDO,21061,9058,"Romney, W. Mitt",11296,297,410,"Obama, Barack H.","Johnson, Gary E."
Maine,32856,WASHINGTON,15836,7550,"Romney, W. Mitt",7803,246,237,"Obama, Barack H.","Johnson, Gary E."
Maine,197131,YORK,108057,43900,"Romney, W. Mitt",61551,1260,1346,"Obama, Barack H.","Johnson, Gary E."
Maryland,75087,ALLEGANY,29850,19230,"Romney, W. Mitt",9805,448,367,"Obama, Barack H.","Johnson, Gary E."
Maryland,537656,ANNE ARUNDEL,260155,126832,"Romney, W. Mitt",126635,3765,2923,"Obama, Barack H.","Johnson, Gary E."
Maryland,805029,BALTIMORE,384782,154908,"Romney, W. Mitt",220322,5051,4501,"Obama, Barack H.","Johnson, Gary E."
Maryland,620961,BALTIMORE CITY,254005,28171,"Romney, W. Mitt",221478,1924,2432,"Obama, Barack H.","Johnson, Gary E."
Maryland,88737,CALVERT,45518,23952,"Romney, W. Mitt",20529,581,456,"Obama, Barack H.","Johnson, Gary E."
Maryland,33066,CAROLINE,13357,8098,"Romney, W. Mitt",4970,182,107,"Obama, Barack H.","Johnson, Gary E."
Maryland,167134,CARROLL,87536,56761,"Romney, W. Mitt",27939,1614,1222,"Obama, Barack H.","Johnson, Gary E."
Maryland,101108,CECIL,42480,24806,"Romney, W. Mitt",16557,643,474,"Obama, Barack H.","Johnson, Gary E."
Maryland,146551,CHARLES,75222,25178,"Romney, W. Mitt",48774,657,613,"Obama, Barack H.","Johnson, Gary E."
Maryland,32618,DORCHESTER,15444,7976,"Romney, W. Mitt",7257,116,95,"Obama, Barack H.","Johnson, Gary E."
Maryland,233385,FREDERICK,117115,58798,"Romney, W. Mitt",55146,1819,1352,"Obama, Barack H.","Johnson, Gary E."
Maryland,30097,GARRETT,13157,9743,"Romney, W. Mitt",3124,146,144,"Obama, Barack H.","Johnson, Gary E."
Maryland,244826,HARFORD,125954,72911,"Romney, W. Mitt",49729,1856,1458,"Obama, Barack H.","Johnson, Gary E."
Maryland,287085,HOWARD,153108,57758,"Romney, W. Mitt",91393,2242,1715,"Obama, Barack H.","Johnson, Gary E."
Maryland,20197,KENT,9904,4870,"Romney, W. Mitt",4842,105,87,"Obama, Barack H.","Johnson, Gary E."
Maryland,971777,MONTGOMERY,455992,123353,"Romney, W. Mitt",323400,4382,4857,"Obama, Barack H.","Johnson, Gary E."
Maryland,863420,PRINCE GEORGES,387744,35734,"Romney, W. Mitt",347938,1732,2340,"Obama, Barack H.","Johnson, Gary E."
Maryland,47798,QUEEN ANNES,24888,15823,"Romney, W. Mitt",8556,282,227,"Obama, Barack H.","Johnson, Gary E."
Maryland,26470,SOMERSET,10399,5042,"Romney, W. Mitt",5240,71,46,"Obama, Barack H.","Johnson, Gary E."
Maryland,105151,ST. MARYS,47824,26797,"Romney, W. Mitt",19711,769,547,"Obama, Barack H.","Johnson, Gary E."
Maryland,37782,TALBOT,20459,11339,"Romney, W. Mitt",8808,187,125,"Obama, Barack H.","Johnson, Gary E."
Maryland,147430,WASHINGTON,62755,36074,"Romney, W. Mitt",25042,870,769,"Obama, Barack H.","Johnson, Gary E."
Maryland,98733,WICOMICO,42259,21764,"Romney, W. Mitt",19635,487,373,"Obama, Barack H.","Johnson, Gary E."
Maryland,51454,WORCESTER,27420,15951,"Romney, W. Mitt",11014,266,189,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,215888,BARNSTABLE,133115,60446,"Romney, W. Mitt",70822,970,877,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,131219,BERKSHIRE,64486,14252,"Romney, W. Mitt",48843,729,662,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,548285,BRISTOL,241509,93752,"Romney, W. Mitt",142962,2645,2150,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,16535,DUKES,10968,2792,"Romney, W. Mitt",7978,80,118,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,743159,ESSEX,366357,150480,"Romney, W. Mitt",210302,3452,2123,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,71372,FRANKLIN,37758,9344,"Romney, W. Mitt",27072,459,883,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,463490,HAMPDEN,200399,73392,"Romney, W. Mitt",123619,1866,1522,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,158080,HAMPSHIRE,81621,21480,"Romney, W. Mitt",57359,974,1808,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,1503085,MIDDLESEX,754170,267321,"Romney, W. Mitt",471804,7763,7282,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,10172,NANTUCKET,6120,2187,"Romney, W. Mitt",3830,60,43,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,670850,NORFOLK,356523,148393,"Romney, W. Mitt",202714,3050,2366,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,494919,PLYMOUTH,256531,121086,"Romney, W. Mitt",131845,2103,1497,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,722023,SUFFOLK,289098,59999,"Romney, W. Mitt",223896,2388,2815,"Obama, Barack H.","Johnson, Gary E."
Massachusetts,798552,WORCESTER,369112,163390,"Romney, W. Mitt",198244,4381,3097,"Obama, Barack H.","Johnson, Gary E."
Michigan,10942,ALCONA,6104,3571,"Romney, W. Mitt",2472,8,53,"Obama, Barack H.","Johnson, Gary E."
Michigan,9601,ALGER,4618,2330,"Romney, W. Mitt",2212,14,62,"Obama, Barack H.","Johnson, Gary E."
Michigan,111408,ALLEGAN,52619,31123,"Romney, W. Mitt",20806,79,611,"Obama, Barack H.","Johnson, Gary E."
Michigan,29598,ALPENA,14014,7298,"Romney, W. Mitt",6549,NA,167,"Obama, Barack H.","Johnson, Gary E."
Michigan,23580,ANTRIM,13195,7917,"Romney, W. Mitt",5107,11,160,"Obama, Barack H.","Johnson, Gary E."
Michigan,15899,ARENAC,7841,4057,"Romney, W. Mitt",3669,12,103,"Obama, Barack H.","Johnson, Gary E."
Michigan,8860,BARAGA,3490,1866,"Romney, W. Mitt",1574,NA,50,"Obama, Barack H.","Johnson, Gary E."
Michigan,59173,BARRY,28512,16655,"Romney, W. Mitt",11491,30,336,"Obama, Barack H.","Johnson, Gary E."
Michigan,107771,BAY,53381,24911,"Romney, W. Mitt",27877,35,558,"Obama, Barack H.","Johnson, Gary E."
Michigan,17525,BENZIE,9901,5075,"Romney, W. Mitt",4685,9,132,"Obama, Barack H.","Johnson, Gary E."
Michigan,156813,BERRIEN,72498,38209,"Romney, W. Mitt",33465,172,652,"Obama, Barack H.","Johnson, Gary E."
Michigan,45248,BRANCH,17147,10035,"Romney, W. Mitt",6913,16,183,"Obama, Barack H.","Johnson, Gary E."
Michigan,136146,CALHOUN,58326,28333,"Romney, W. Mitt",29267,102,624,"Obama, Barack H.","Johnson, Gary E."
Michigan,52293,CASS,22490,12659,"Romney, W. Mitt",9591,27,213,"Obama, Barack H.","Johnson, Gary E."
Michigan,25949,CHARLEVOIX,14090,8000,"Romney, W. Mitt",5939,20,131,"Obama, Barack H.","Johnson, Gary E."
Michigan,26152,CHEBOYGAN,13311,7286,"Romney, W. Mitt",5831,19,175,"Obama, Barack H.","Johnson, Gary E."
Michigan,38520,CHIPPEWA,15564,8278,"Romney, W. Mitt",7100,NA,186,"Obama, Barack H.","Johnson, Gary E."
Michigan,30926,CLARE,13504,6988,"Romney, W. Mitt",6338,11,167,"Obama, Barack H.","Johnson, Gary E."
